2.860430759571534143e+00,4.772727272727272929e-01,3.863636363636363535e-01,1.227272727272727126e-01,6.863636363636362869e-01,4.545454545454545234e-03,8.045454545454544526e-01,8.227272727272727515e-01,2.954545454545454142e-01,9.136363636363635798e-01,3.681818181818181657e-01
6.251350355915421098e+00,8.045454545454544526e-01,7.863636363636363757e-01,1.045454545454545386e-01,5.681818181818181213e-01,9.681818181818181435e-01,9.590909090909089940e-01,9.136363636363635798e-01,5.045454545454545192e-01,1.136363636363636326e-01,7.227272727272726627e-01
2.811054215103100162e+00,8.499999999999999778e-01,6.136363636363635354e-01,1.363636363636363570e-02,1.954545454545454364e-01,5.500000000000000444e-01,8.863636363636362425e-01,8.045454545454544526e-01,8.863636363636362425e-01,7.727272727272727071e-02,5.227272727272727071e-01
5.664744742084205420e+00,5.909090909090908283e-02,5.409090909090908950e-01,3.409090909090909394e-01,9.772727272727272929e-01,7.590909090909090384e-01,7.136363636363636243e-01,3.590909090909091272e-01,5.954545454545454586e-01,5.681818181818181213e-01,2.227272727272727182e-01
6.895593776245070305e-01,1.499999999999999944e-01,9.045454545454545414e-01,6.772727272727272485e-01,4.090909090909090884e-02,1.590909090909090884e-01,1.409090909090909005e-01,6.227272727272726849e-01,2.409090909090909061e-01,7.318181818181818121e-01,6.499999999999999112e-01
2.286204719669324703e+00,2.590909090909090384e-01,2.045454545454545303e-01,3.590909090909091272e-01,2.590909090909090384e-01,1.363636363636363570e-02,7.772727272727272263e-01,4.681818181818181435e-01,5.909090909090908283e-02,8.772727272727272041e-01,4.590909090909091050e-01
1.813369527824466143e+00,1.318181818181818066e-01,3.181818181818181490e-02,4.499999999999999556e-01,5.863636363636363091e-01,7.409090909090908506e-01,9.045454545454545414e-01,1.363636363636363570e-02,8.136363636363636020e-01,5.590909090909090828e-01,9.318181818181817677e-01
5.546849882432004719e+00,7.045454545454545858e-01,6.818181818181817677e-02,8.318181818181817899e-01,9.318181818181817677e-01,2.227272727272727182e-01,1.681818181818181823e-01,7.681818181818180769e-01,3.227272727272727515e-01,8.863636363636362425e-01,8.136363636363636020e-01
1.417276520153567532e+00,1.409090909090909005e-01,8.681818181818181657e-01,4.090909090909090884e-02,9.545454545454545858e-02,4.409090909090909172e-01,5.409090909090908950e-01,5.227272727272727071e-01,9.499999999999999556e-01,5.772727272727272707e-01,5.909090909090908283e-02
5.452190078463884149e+00,3.590909090909091272e-01,7.500000000000000000e-01,4.227272727272727293e-01,8.136363636363636020e-01,1.499999999999999944e-01,1.499999999999999944e-01,5.954545454545454586e-01,9.863636363636363313e-01,9.499999999999999556e-01,1.772727272727272763e-01
5.359917260181975784e+00,6.136363636363635354e-01,7.681818181818180769e-01,1.136363636363636326e-01,8.045454545454544526e-01,4.772727272727272929e-01,3.681818181818181657e-01,2.590909090909090384e-01,2.272727272727272790e-02,9.863636363636363313e-01,9.409090909090909172e-01
5.602519883034168480e+00,9.772727272727272929e-01,6.227272727272726849e-01,7.954545454545454142e-01,9.863636363636363313e-01,6.954545454545454364e-01,3.499999999999999778e-01,9.045454545454545414e-01,7.954545454545454142e-01,9.954545454545453698e-01,2.590909090909090384e-01
5.958874046387559353e+00,2.136363636363636243e-01,9.136363636363635798e-01,4.545454545454545234e-03,9.409090909090909172e-01,3.954545454545453920e-01,2.681818181818181879e-01,6.590909090909090606e-01,8.409090909090908283e-01,7.863636363636363757e-01,3.772727272727272041e-01
5.885280304832771758e-01,6.227272727272726849e-01,5.318181818181817455e-01,1.954545454545454364e-01,3.181818181818181490e-02,5.681818181818181213e-01,4.045454545454545414e-01,7.863636363636363757e-01,3.318181818181817899e-01,3.499999999999999778e-01,2.954545454545454142e-01
6.163094163594475816e+00,9.499999999999999556e-01,9.499999999999999556e-01,8.045454545454544526e-01,5.954545454545454586e-01,9.409090909090909172e-01,1.318181818181818066e-01,9.590909090909089940e-01,6.954545454545454364e-01,5.909090909090908283e-02,6.409090909090908728e-01
5.618263639164543299e+00,7.136363636363636243e-01,2.409090909090909061e-01,2.863636363636363757e-01,7.772727272727272263e-01,6.863636363636362869e-01,3.954545454545453920e-01,2.863636363636363757e-01,9.954545454545453698e-01,4.590909090909091050e-01,4.136363636363635798e-01
5.999179528061068467e+00,1.045454545454545386e-01,6.499999999999999112e-01,4.045454545454545414e-01,9.136363636363635798e-01,5.590909090909090828e-01,5.227272727272727071e-01,6.954545454545454364e-01,4.227272727272727293e-01,9.681818181818181435e-01,3.499999999999999778e-01
3.731569976512585374e+00,5.590909090909090828e-01,8.136363636363636020e-01,5.681818181818181213e-01,9.590909090909089940e-01,4.090909090909090884e-02,9.545454545454545858e-02,2.045454545454545303e-01,1.363636363636363570e-02,8.136363636363636020e-01,7.954545454545454142e-01
4.453532250781643276e-01,5.863636363636363091e-01,2.500000000000000000e-01,6.318181818181818343e-01,2.272727272727272790e-02,8.227272727272727515e-01,9.318181818181817677e-01,4.318181818181817677e-01,9.681818181818181435e-01,2.227272727272727182e-01,7.500000000000000000e-01
3.359621600776156125e+00,2.409090909090909061e-01,3.045454545454545636e-01,2.045454545454545303e-01,3.045454545454545636e-01,2.318181818181818121e-01,3.045454545454545636e-01,1.772727272727272763e-01,3.499999999999999778e-01,1.681818181818181823e-01,2.409090909090909061e-01
5.867395052535828270e+00,6.681818181818182101e-01,3.409090909090909394e-01,8.590909090909091272e-01,9.045454545454545414e-01,8.318181818181817899e-01,8.954545454545453920e-01,7.772727272727272263e-01,7.227272727272726627e-01,6.499999999999999112e-01,1.363636363636363570e-02
4.240211858107722165e+00,1.227272727272727126e-01,3.227272727272727515e-01,5.954545454545454586e-01,4.409090909090909172e-01,4.318181818181817677e-01,4.863636363636363313e-01,1.954545454545454364e-01,1.590909090909090884e-01,1.409090909090909005e-01,9.863636363636363313e-01
2.176012998357435890e+00,6.863636363636362869e-01,8.227272727272727515e-01,6.227272727272726849e-01,1.318181818181818066e-01,6.499999999999999112e-01,1.045454545454545386e-01,8.409090909090908283e-01,9.227272727272726183e-01,8.499999999999999778e-01,3.954545454545453920e-01
3.976339798508225609e+00,6.499999999999999112e-01,4.863636363636363313e-01,2.272727272727272790e-02,3.227272727272727515e-01,3.681818181818181657e-01,7.500000000000000000e-01,2.500000000000000000e-01,2.318181818181818121e-01,6.045454545454544970e-01,7.681818181818180769e-01
5.077223267698941278e+00,1.863636363636363424e-01,2.590909090909090384e-01,1.590909090909090884e-01,4.681818181818181435e-01,8.045454545454544526e-01,4.090909090909090884e-02,3.045454545454545636e-01,2.136363636363636243e-01,3.136363636363636020e-01,9.136363636363635798e-01
4.564071451564593929e+00,8.636363636363636465e-02,4.590909090909091050e-01,7.500000000000000000e-01,4.136363636363635798e-01,2.954545454545454142e-01,6.863636363636362869e-01,3.318181818181817899e-01,3.863636363636363535e-01,9.227272727272726183e-01,5.590909090909090828e-01
2.799131467109447158e+00,8.681818181818181657e-01,6.409090909090908728e-01,9.863636363636363313e-01,9.681818181818181435e-01,9.499999999999999556e-01,6.227272727272726849e-01,2.272727272727272790e-02,5.000000000000000278e-02,2.772727272727272263e-01,5.318181818181817455e-01
1.424107776455790564e+00,8.227272727272727515e-01,8.863636363636362425e-01,1.863636363636363424e-01,8.636363636363636465e-02,9.227272727272726183e-01,7.318181818181818121e-01,4.772727272727272929e-01,7.590909090909090384e-01,8.409090909090908283e-01,6.818181818181817677e-02
4.806142807372526526e+00,5.318181818181817455e-01,6.045454545454544970e-01,3.181818181818181490e-02,4.227272727272727293e-01,1.409090909090909005e-01,3.590909090909091272e-01,5.045454545454545192e-01,5.136363636363636687e-01,1.863636363636363424e-01,8.318181818181817899e-01
4.680849661153390073e+00,8.409090909090908283e-01,6.318181818181818343e-01,2.227272727272727182e-01,8.681818181818181657e-01,5.909090909090908283e-02,5.136363636363636687e-01,7.590909090909090384e-01,9.590909090909089940e-01,4.545454545454545234e-03,7.863636363636363757e-01
4.522898686920280298e+00,6.409090909090908728e-01,2.136363636363636243e-01,5.909090909090908283e-02,5.136363636363636687e-01,7.727272727272727071e-02,8.499999999999999778e-01,8.681818181818181657e-01,4.499999999999999556e-01,4.090909090909090884e-02,7.590909090909090384e-01
3.556338037363040883e+00,5.409090909090908950e-01,1.045454545454545386e-01,2.681818181818181879e-01,2.772727272727272263e-01,7.136363636363636243e-01,9.772727272727272929e-01,6.409090909090908728e-01,4.954545454545454808e-01,8.227272727272727515e-01,1.499999999999999944e-01
3.797742085987786176e+00,4.863636363636363313e-01,7.772727272727272263e-01,7.681818181818180769e-01,5.772727272727272707e-01,9.045454545454545414e-01,8.227272727272727515e-01,8.636363636363636465e-02,4.045454545454545414e-01,5.045454545454545192e-01,3.409090909090909394e-01
4.376730141147967323e+00,2.681818181818181879e-01,3.136363636363636020e-01,6.681818181818182101e-01,3.499999999999999778e-01,5.136363636363636687e-01,1.227272727272727126e-01,2.772727272727272263e-01,3.136363636363636020e-01,7.954545454545454142e-01,8.863636363636362425e-01
5.643957691540157917e+00,2.227272727272727182e-01,3.590909090909091272e-01,4.590909090909091050e-01,4.318181818181817677e-01,7.681818181818180769e-01,2.772727272727272263e-01,8.318181818181817899e-01,3.181818181818181490e-02,1.954545454545454364e-01,1.681818181818181823e-01
5.929223977298610393e+00,9.045454545454545414e-01,8.409090909090908283e-01,6.863636363636362869e-01,6.499999999999999112e-01,5.409090909090908950e-01,7.727272727272727071e-02,5.500000000000000444e-01,4.409090909090909172e-01,5.136363636363636687e-01,6.954545454545454364e-01
5.933197573481703735e+00,6.045454545454544970e-01,4.499999999999999556e-01,6.499999999999999112e-01,7.681818181818180769e-01,6.136363636363635354e-01,6.045454545454544970e-01,5.318181818181817455e-01,2.045454545454545303e-01,8.636363636363636465e-02,5.500000000000000444e-01
3.668380968430773770e+00,8.772727272727272041e-01,4.045454545454545414e-01,9.136363636363635798e-01,4.954545454545454808e-01,3.181818181818181490e-02,7.863636363636363757e-01,3.772727272727272041e-01,8.318181818181817899e-01,6.818181818181817677e-02,9.681818181818181435e-01
3.574746656139753842e+00,5.954545454545454586e-01,1.863636363636363424e-01,5.863636363636363091e-01,6.318181818181818343e-01,2.272727272727272790e-02,4.227272727272727293e-01,6.863636363636362869e-01,9.045454545454545414e-01,3.681818181818181657e-01,3.136363636363636020e-01
1.638959937306883885e-01,1.363636363636363570e-02,5.954545454545454586e-01,6.136363636363635354e-01,4.545454545454545234e-03,1.136363636363636326e-01,2.590909090909090384e-01,7.227272727272726627e-01,2.227272727272727182e-01,1.590909090909090884e-01,4.681818181818181435e-01
5.506506829385597435e+00,4.227272727272727293e-01,9.772727272727272929e-01,8.681818181818181657e-01,3.954545454545453920e-01,3.499999999999999778e-01,9.681818181818181435e-01,7.500000000000000000e-01,3.590909090909091272e-01,1.363636363636363570e-02,6.227272727272726849e-01
3.000658134115565812e+00,2.772727272727272263e-01,4.136363636363635798e-01,7.590909090909090384e-01,3.681818181818181657e-01,5.045454545454545192e-01,3.409090909090909394e-01,6.818181818181817677e-02,5.772727272727272707e-01,3.590909090909091272e-01,8.681818181818181657e-01
4.092643600429095585e+00,3.863636363636363535e-01,5.045454545454545192e-01,7.318181818181818121e-01,3.409090909090909394e-01,8.636363636363636465e-02,5.772727272727272707e-01,5.681818181818181213e-01,4.590909090909091050e-01,7.409090909090908506e-01,6.318181818181818343e-01
5.926503534794220762e+00,4.136363636363635798e-01,4.681818181818181435e-01,9.772727272727272929e-01,7.136363636363636243e-01,6.590909090909090606e-01,3.863636363636363535e-01,4.409090909090909172e-01,3.045454545454545636e-01,6.681818181818182101e-01,9.045454545454545414e-01
7.676508293361234969e-01,1.681818181818181823e-01,6.590909090909090606e-01,1.318181818181818066e-01,5.909090909090908283e-02,9.590909090909089940e-01,9.409090909090909172e-01,9.545454545454545858e-02,1.499999999999999944e-01,4.681818181818181435e-01,5.409090909090908950e-01
5.973337423652194111e+00,7.409090909090908506e-01,2.318181818181818121e-01,9.318181818181817677e-01,8.772727272727272041e-01,8.499999999999999778e-01,4.318181818181817677e-01,7.136363636363636243e-01,7.500000000000000000e-01,8.954545454545453920e-01,1.227272727272727126e-01
5.618289831622536923e+00,5.227272727272727071e-01,3.954545454545453920e-01,5.318181818181817455e-01,8.227272727272727515e-01,1.772727272727272763e-01,5.318181818181817455e-01,8.499999999999999778e-01,6.227272727272726849e-01,2.136363636363636243e-01,7.136363636363636243e-01
2.139725777735625112e+00,3.045454545454545636e-01,9.954545454545453698e-01,5.000000000000000278e-02,1.409090909090909005e-01,3.772727272727272041e-01,3.136363636363636020e-01,5.136363636363636687e-01,6.045454545454544970e-01,5.227272727272727071e-01,2.863636363636363757e-01
8.163059652846774705e-01,3.136363636363636020e-01,7.954545454545454142e-01,5.590909090909090828e-01,1.045454545454545386e-01,9.954545454545453698e-01,9.954545454545453698e-01,3.181818181818181490e-02,7.045454545454545858e-01,1.045454545454545386e-01,1.318181818181818066e-01
5.719238485340684797e+00,2.863636363636363757e-01,4.227272727272727293e-01,5.500000000000000444e-01,8.499999999999999778e-01,5.318181818181817455e-01,1.363636363636363570e-02,3.499999999999999778e-01,9.409090909090909172e-01,3.181818181818181490e-02,7.045454545454545858e-01
4.082330832648271013e+00,9.590909090909089940e-01,9.590909090909089940e-01,9.409090909090909172e-01,2.500000000000000000e-01,9.318181818181817677e-01,8.136363636363636020e-01,8.863636363636362425e-01,8.636363636363636465e-02,5.863636363636363091e-01,9.954545454545453698e-01
6.183944700909571601e+00,2.954545454545454142e-01,2.863636363636363757e-01,8.227272727272727515e-01,5.318181818181817455e-01,8.863636363636362425e-01,6.409090909090908728e-01,7.409090909090908506e-01,2.681818181818181879e-01,6.590909090909090606e-01,5.000000000000000278e-02
1.484439691131896444e+00,5.500000000000000444e-01,7.727272727272727071e-02,4.681818181818181435e-01,1.136363636363636326e-01,4.863636363636363313e-01,7.590909090909090384e-01,9.499999999999999556e-01,5.227272727272727071e-01,3.954545454545453920e-01,1.954545454545454364e-01
4.928787643419926034e+00,9.409090909090909172e-01,3.681818181818181657e-01,8.136363636363636020e-01,8.954545454545453920e-01,2.409090909090909061e-01,6.590909090909090606e-01,2.136363636363636243e-01,1.954545454545454364e-01,8.045454545454544526e-01,6.590909090909090606e-01
5.705696003801113747e+00,8.954545454545453920e-01,8.954545454545453920e-01,3.681818181818181657e-01,7.500000000000000000e-01,3.136363636363636020e-01,5.954545454545454586e-01,5.409090909090908950e-01,5.500000000000000444e-01,5.954545454545454586e-01,9.545454545454545858e-02
3.880950129267288329e+00,6.818181818181817677e-02,3.318181818181817899e-01,9.045454545454545414e-01,7.590909090909090384e-01,5.227272727272727071e-01,9.227272727272726183e-01,1.136363636363636326e-01,8.045454545454544526e-01,1.318181818181818066e-01,4.954545454545454808e-01
5.406276718644874357e+00,5.681818181818181213e-01,5.590909090909090828e-01,7.227272727272726627e-01,3.590909090909091272e-01,9.136363636363635798e-01,5.863636363636363091e-01,7.954545454545454142e-01,1.045454545454545386e-01,3.863636363636363535e-01,3.318181818181817899e-01
2.953698929422386765e+00,9.318181818181817677e-01,4.409090909090909172e-01,4.954545454545454808e-01,2.409090909090909061e-01,9.545454545454545858e-02,6.499999999999999112e-01,2.318181818181818121e-01,6.863636363636362869e-01,4.136363636363635798e-01,1.045454545454545386e-01
3.142888603478425580e+00,4.590909090909091050e-01,5.909090909090908283e-02,3.499999999999999778e-01,7.227272727272726627e-01,4.136363636363635798e-01,4.409090909090909172e-01,7.727272727272727071e-02,3.681818181818181657e-01,4.409090909090909172e-01,8.954545454545453920e-01
2.515623732056684769e+00,2.272727272727272790e-02,8.636363636363636465e-02,4.136363636363635798e-01,6.590909090909090606e-01,6.772727272727272485e-01,1.772727272727272763e-01,5.000000000000000278e-02,8.227272727272727515e-01,6.772727272727272485e-01,1.590909090909090884e-01
3.630401664689453245e+00,5.136363636363636687e-01,7.227272727272726627e-01,2.318181818181818121e-01,2.318181818181818121e-01,5.863636363636363091e-01,5.000000000000000278e-02,9.954545454545453698e-01,5.590909090909090828e-01,4.863636363636363313e-01,7.727272727272727071e-02
4.945264891317392220e+00,5.000000000000000278e-02,2.772727272727272263e-01,3.227272727272727515e-01,5.045454545454545192e-01,6.318181818181818343e-01,4.499999999999999556e-01,6.045454545454544970e-01,6.499999999999999112e-01,2.863636363636363757e-01,5.045454545454545192e-01
5.701073836733504763e+00,3.499999999999999778e-01,9.545454545454545858e-02,9.499999999999999556e-01,6.227272727272726849e-01,5.954545454545454586e-01,3.227272727272727515e-01,6.499999999999999112e-01,4.863636363636363313e-01,1.227272727272727126e-01,8.590909090909091272e-01
3.414389918710056815e+00,1.590909090909090884e-01,5.500000000000000444e-01,5.227272727272727071e-01,3.318181818181817899e-01,4.499999999999999556e-01,2.863636363636363757e-01,1.227272727272727126e-01,4.136363636363635798e-01,9.772727272727272929e-01,5.954545454545454586e-01
1.101934734771581326e+00,7.727272727272727071e-02,5.000000000000000278e-02,3.954545454545453920e-01,1.590909090909090884e-01,9.772727272727272929e-01,8.681818181818181657e-01,5.909090909090908283e-02,4.318181818181817677e-01,2.681818181818181879e-01,8.772727272727272041e-01
2.877406628969353397e-01,8.136363636363636020e-01,7.409090909090908506e-01,9.545454545454545858e-02,1.363636363636363570e-02,7.772727272727272263e-01,7.681818181818180769e-01,1.681818181818181823e-01,2.863636363636363757e-01,2.272727272727272790e-02,2.045454545454545303e-01
3.487591161356135672e+00,2.500000000000000000e-01,3.499999999999999778e-01,1.499999999999999944e-01,2.681818181818181879e-01,1.227272727272727126e-01,4.681818181818181435e-01,9.227272727272726183e-01,7.727272727272727071e-02,4.499999999999999556e-01,3.045454545454545636e-01
3.268771905550066581e+00,7.681818181818180769e-01,8.590909090909091272e-01,4.409090909090909172e-01,2.227272727272727182e-01,7.863636363636363757e-01,6.136363636363635354e-01,2.409090909090909061e-01,7.409090909090908506e-01,6.954545454545454364e-01,2.772727272727272263e-01
5.995202240176424446e+00,6.590909090909090606e-01,8.772727272727272041e-01,7.727272727272727071e-02,4.863636363636363313e-01,4.227272727272727293e-01,9.499999999999999556e-01,8.954545454545453920e-01,2.590909090909090384e-01,3.318181818181817899e-01,1.863636363636363424e-01
5.038210129599719700e+00,4.681818181818181435e-01,7.045454545454545858e-01,9.954545454545453698e-01,8.863636363636362425e-01,9.863636363636363313e-01,2.045454545454545303e-01,1.863636363636363424e-01,1.227272727272727126e-01,9.590909090909089940e-01,5.136363636363636687e-01
5.822298373174763064e+00,8.863636363636362425e-01,9.227272727272726183e-01,2.136363636363636243e-01,4.045454545454545414e-01,7.954545454545454142e-01,2.409090909090909061e-01,6.318181818181818343e-01,7.136363636363636243e-01,2.954545454545454142e-01,2.681818181818181879e-01
5.938385310482136248e+00,7.590909090909090384e-01,2.954545454545454142e-01,6.818181818181817677e-02,6.136363636363635354e-01,8.681818181818181657e-01,4.545454545454545234e-03,3.681818181818181657e-01,8.681818181818181657e-01,8.318181818181817899e-01,3.590909090909091272e-01
5.890967372396148427e+00,8.318181818181817899e-01,6.954545454545454364e-01,3.045454545454545636e-01,5.500000000000000444e-01,2.772727272727272263e-01,6.772727272727272485e-01,9.409090909090909172e-01,2.772727272727272263e-01,9.545454545454545858e-02,3.181818181818181490e-02
5.759277334728379216e+00,7.227272727272726627e-01,9.409090909090909172e-01,8.499999999999999778e-01,7.409090909090908506e-01,6.681818181818182101e-01,8.409090909090908283e-01,4.045454545454545414e-01,2.500000000000000000e-01,4.772727272727272929e-01,4.227272727272727293e-01
2.703497235072139571e+00,4.409090909090909172e-01,1.227272727272727126e-01,5.136363636363636687e-01,2.045454545454545303e-01,6.045454545454544970e-01,1.863636363636363424e-01,3.409090909090909394e-01,6.318181818181818343e-01,9.318181818181817677e-01,6.136363636363635354e-01
5.477531078270643228e+00,4.954545454545454808e-01,1.590909090909090884e-01,8.636363636363636465e-02,9.954545454545453698e-01,1.954545454545454364e-01,1.590909090909090884e-01,4.227272727272727293e-01,6.772727272727272485e-01,6.409090909090908728e-01,6.045454545454544970e-01
4.096961351853575017e+00,3.772727272727272041e-01,4.772727272727272929e-01,2.954545454545454142e-01,2.954545454545454142e-01,2.500000000000000000e-01,2.318181818181818121e-01,4.590909090909091050e-01,1.772727272727272763e-01,3.045454545454545636e-01,1.409090909090909005e-01
3.274753396914262815e+00,7.772727272727272263e-01,9.863636363636363313e-01,4.772727272727272929e-01,2.863636363636363757e-01,2.863636363636363757e-01,2.500000000000000000e-01,1.318181818181818066e-01,7.318181818181818121e-01,8.590909090909091272e-01,8.409090909090908283e-01
5.396090877733005442e+00,7.954545454545454142e-01,3.772727272727272041e-01,6.954545454545454364e-01,5.590909090909090828e-01,1.318181818181818066e-01,4.772727272727272929e-01,9.318181818181817677e-01,5.409090909090908950e-01,7.590909090909090384e-01,4.545454545454545234e-03
1.052663325019235208e+00,4.318181818181817677e-01,6.681818181818182101e-01,2.772727272727272263e-01,6.818181818181817677e-02,8.772727272727272041e-01,1.954545454545454364e-01,2.227272727272727182e-01,5.681818181818181213e-01,6.318181818181818343e-01,2.272727272727272790e-02
4.551080996769274023e+00,9.863636363636363313e-01,4.318181818181817677e-01,1.409090909090909005e-01,7.045454545454545858e-01,8.136363636363636020e-01,3.772727272727272041e-01,1.409090909090909005e-01,4.772727272727272929e-01,2.409090909090909061e-01,4.863636363636363313e-01
6.127262202867776786e+00,6.954545454545454364e-01,1.499999999999999944e-01,2.590909090909090384e-01,7.318181818181818121e-01,4.954545454545454808e-01,3.181818181818181490e-02,6.681818181818182101e-01,4.545454545454545234e-03,5.409090909090908950e-01,4.045454545454545414e-01
