1.186304506969380057e+00,6.149999999999999911e-01,1.483333333333333448e-01,4.650000000000000244e-01,2.516666666666667052e-01,8.516666666666667940e-01,6.383333333333334192e-01,4.083333333333333259e-01,5.416666666666667407e-01,2.483333333333333504e-01,2.850000000000000311e-01,9.383333333333334636e-01
1.132802570950568466e+00,1.483333333333333448e-01,2.883333333333333304e-01,3.516666666666666829e-01,3.116666666666666474e-01,2.316666666666666874e-01,1.416666666666666630e-01,4.050000000000000266e-01,7.650000000000001243e-01,4.050000000000000266e-01,1.450000000000000178e-01,9.216666666666666341e-01
7.543703670484670498e-01,9.650000000000000799e-01,9.783333333333333881e-01,5.383333333333333304e-01,2.483333333333333504e-01,8.083333333333333481e-01,1.166666666666666720e-02,1.250000000000000000e-01,9.983333333333332948e-01,8.183333333333333570e-01,8.333333333333333218e-03,4.150000000000000355e-01
-5.329170018694148192e-01,5.350000000000000311e-01,6.783333333333334547e-01,1.583333333333333259e-01,1.950000000000000067e-01,9.383333333333334636e-01,4.750000000000000333e-01,2.583333333333333592e-01,4.050000000000000266e-01,9.716666666666666785e-01,9.316666666666666430e-01,1.516666666666666718e-01
2.122758611418570140e+00,6.750000000000000444e-01,8.549999999999999822e-01,9.416666666666666519e-01,1.450000000000000178e-01,9.550000000000000711e-01,7.816666666666667318e-01,9.883333333333333970e-01,6.650000000000000355e-01,3.500000000000000333e-02,1.083333333333333370e-01,5.183333333333333126e-01
2.245667153650160230e+00,6.166666666666667518e-02,1.616666666666666807e-01,8.850000000000000089e-01,4.483333333333333615e-01,7.016666666666666607e-01,5.483333333333333393e-01,5.450000000000000400e-01,3.483333333333333837e-01,8.333333333333333218e-03,5.350000000000000311e-01,4.883333333333333970e-01
7.303996159912712338e-01,2.150000000000000244e-01,3.833333333333333037e-02,6.250000000000000000e-01,6.049999999999999822e-01,8.883333333333334192e-01,5.849999999999999645e-01,5.783333333333333659e-01,1.616666666666666807e-01,4.816666666666666874e-01,7.833333333333333814e-02,7.483333333333332948e-01
-4.173246310266069403e-01,6.016666666666667940e-01,5.250000000000000222e-01,6.016666666666667940e-01,4.849999999999999867e-01,4.983333333333333504e-01,1.150000000000000050e-01,1.683333333333333348e-01,2.833333333333333537e-02,3.316666666666666652e-01,2.316666666666666874e-01,2.050000000000000155e-01
-6.284018573174658950e-01,6.516666666666666163e-01,8.383333333333333748e-01,9.550000000000000711e-01,6.816666666666666430e-01,1.516666666666666718e-01,9.816666666666666874e-01,8.150000000000000577e-01,8.316666666666667762e-01,3.450000000000000289e-01,8.750000000000000000e-01,1.166666666666666720e-02
-4.931065767017134283e-01,5.833333333333333426e-02,2.350000000000000144e-01,6.816666666666666430e-01,4.450000000000000622e-01,7.250000000000000888e-01,7.950000000000000400e-01,9.450000000000000622e-01,1.833333333333333343e-02,7.716666666666667229e-01,1.883333333333333526e-01,7.650000000000001243e-01
-3.355607553122360587e-01,1.316666666666666541e-01,1.216666666666666730e-01,3.816666666666667096e-01,8.449999999999999734e-01,5.983333333333333837e-01,6.083333333333333925e-01,1.983333333333333615e-01,8.216666666666667673e-01,4.383333333333333526e-01,4.550000000000000711e-01,2.583333333333333592e-01
-4.943503040296292061e-01,5.316666666666667318e-01,4.166666666666667129e-02,4.583333333333333703e-01,3.583333333333333925e-01,9.716666666666666785e-01,2.983333333333333393e-01,6.183333333333334014e-01,1.450000000000000178e-01,8.583333333333333925e-01,7.816666666666667318e-01,4.116666666666667362e-01
8.332948944157794191e-01,8.216666666666667673e-01,2.816666666666666763e-01,3.833333333333333037e-02,8.950000000000000178e-01,4.283333333333333437e-01,5.883333333333333748e-01,2.183333333333333237e-01,5.883333333333333748e-01,5.916666666666667851e-01,7.150000000000000799e-01,8.483333333333333837e-01
1.406905633019069624e-01,3.916666666666667185e-01,1.749999999999999889e-01,3.383333333333333748e-01,7.783333333333333215e-01,6.083333333333333925e-01,8.500000000000000611e-02,4.450000000000000622e-01,7.950000000000000400e-01,7.350000000000000977e-01,9.083333333333334370e-01,9.016666666666667274e-01
1.422955329417989196e-04,5.050000000000001155e-01,4.750000000000000333e-01,4.150000000000000355e-01,8.883333333333334192e-01,5.416666666666667407e-01,9.350000000000000533e-01,1.116666666666666641e-01,1.816666666666666985e-01,3.350000000000000200e-01,4.750000000000000333e-01,3.050000000000000488e-01
4.587520850053116717e-01,5.166666666666666630e-02,9.833333333333334203e-02,5.500000000000000722e-02,2.616666666666667140e-01,3.316666666666666652e-01,1.516666666666666718e-01,8.383333333333333748e-01,9.550000000000000711e-01,8.166666666666666519e-02,5.016666666666667052e-01,6.650000000000000355e-01
1.359716339331974222e+00,6.550000000000000266e-01,1.833333333333333343e-02,8.150000000000000577e-01,5.116666666666667140e-01,6.149999999999999911e-01,3.833333333333333037e-02,5.383333333333333304e-01,7.683333333333333126e-01,9.550000000000000711e-01,2.916666666666666852e-01,8.950000000000000178e-01
-2.700775742790683664e-01,7.116666666666666696e-01,4.250000000000000444e-01,1.166666666666666720e-02,7.050000000000000711e-01,5.316666666666667318e-01,9.483333333333334725e-01,5.583333333333333481e-01,5.116666666666667140e-01,5.716666666666667673e-01,8.449999999999999734e-01,4.849999999999999867e-01
-3.720320021201161120e-01,2.750000000000000222e-01,3.500000000000000333e-02,1.816666666666666985e-01,6.450000000000000178e-01,7.500000000000001110e-02,5.683333333333333570e-01,5.050000000000001155e-01,7.783333333333333215e-01,8.983333333333334281e-01,2.150000000000000244e-01,1.883333333333333526e-01
3.376852965628683312e-01,2.583333333333333592e-01,8.816666666666667096e-01,9.183333333333334458e-01,9.450000000000000622e-01,7.450000000000001066e-01,3.583333333333333925e-01,9.416666666666666519e-01,8.250000000000000666e-01,3.150000000000000577e-01,1.383333333333333637e-01,6.316666666666667096e-01
-3.686600698887079752e-02,1.683333333333333348e-01,5.450000000000000400e-01,3.116666666666666474e-01,4.916666666666666963e-01,1.016666666666666829e-01,1.283333333333333548e-01,7.583333333333333037e-01,2.683333333333333126e-01,6.149999999999999911e-01,7.383333333333333970e-01,8.850000000000000089e-01
2.859183908854228129e-01,6.283333333333334103e-01,9.316666666666666430e-01,2.716666666666667229e-01,5.983333333333333837e-01,8.950000000000000178e-01,9.500000000000000111e-02,2.850000000000000311e-01,4.016666666666667274e-01,6.350000000000000089e-01,9.616666666666666696e-01,8.649999999999999911e-01
-3.122823828074974273e-01,7.850000000000001421e-01,5.649999999999999467e-01,8.783333333333334103e-01,2.550000000000000044e-01,2.083333333333333703e-01,8.616666666666668029e-01,6.850000000000000533e-01,8.649999999999999911e-01,6.016666666666667940e-01,3.316666666666666652e-01,2.616666666666667140e-01
-1.556425440896710144e-01,7.916666666666667407e-01,1.383333333333333637e-01,1.116666666666666641e-01,9.850000000000000977e-01,4.483333333333333615e-01,8.583333333333333925e-01,6.750000000000000444e-01,3.916666666666667185e-01,4.550000000000000711e-01,3.250000000000000111e-01,4.350000000000000533e-01
2.341576732380777903e-01,9.450000000000000622e-01,2.083333333333333703e-01,8.166666666666666519e-02,9.983333333333332948e-01,5.883333333333333748e-01,8.216666666666667673e-01,3.750000000000000000e-01,3.183333333333333570e-01,5.783333333333333659e-01,9.850000000000000977e-01,8.816666666666667096e-01
2.796390537143738642e-01,2.833333333333333537e-02,4.833333333333333925e-02,8.716666666666668117e-01,7.216666666666666785e-01,2.716666666666667229e-01,5.150000000000001243e-01,5.833333333333333426e-02,7.216666666666666785e-01,2.383333333333333415e-01,5.550000000000000488e-01,6.883333333333334636e-01
-5.096908471239376404e-01,3.850000000000000089e-01,4.683333333333333792e-01,2.016666666666666607e-01,2.683333333333333126e-01,3.716666666666667007e-01,2.283333333333333326e-01,7.983333333333333393e-01,5.816666666666667762e-01,8.549999999999999822e-01,8.383333333333333748e-01,2.483333333333333504e-01
-1.779759716078621323e-01,1.516666666666666718e-01,1.883333333333333526e-01,8.583333333333333925e-01,9.883333333333333970e-01,1.550000000000000266e-01,8.116666666666667584e-01,4.150000000000000355e-01,3.500000000000000333e-02,3.716666666666667007e-01,2.183333333333333237e-01,8.516666666666667940e-01
-3.997515068809472938e-01,9.850000000000000977e-01,8.983333333333334281e-01,4.050000000000000266e-01,3.783333333333333548e-01,6.983333333333333615e-01,6.883333333333334636e-01,8.449999999999999734e-01,3.116666666666666474e-01,9.483333333333334725e-01,6.916666666666666519e-01,3.549999999999999822e-01
-4.319721254142250971e-02,4.949999999999999956e-01,8.166666666666666519e-02,7.816666666666667318e-01,9.350000000000000533e-01,5.016666666666667052e-01,7.716666666666667229e-01,5.283333333333333215e-01,1.350000000000000089e-01,7.283333333333333881e-01,7.883333333333333304e-01,8.683333333333334014e-01
2.816854443120559104e+00,7.050000000000000711e-01,2.250000000000000333e-01,2.383333333333333415e-01,3.850000000000000089e-01,9.116666666666667362e-01,8.783333333333334103e-01,1.516666666666666718e-01,3.316666666666666652e-01,1.499999999999999944e-02,7.716666666666667229e-01,7.516666666666667052e-01
-6.087823208521199181e-01,5.583333333333333481e-01,6.683333333333334458e-01,6.483333333333334281e-01,4.516666666666666607e-01,5.116666666666667140e-01,8.349999999999999645e-01,7.116666666666666696e-01,6.350000000000000089e-01,2.216666666666666785e-01,9.950000000000001066e-01,8.166666666666666519e-02
2.053578327675180948e-01,2.716666666666667229e-01,4.216666666666666896e-01,2.783333333333333215e-01,7.283333333333333881e-01,1.916666666666666796e-01,4.116666666666667362e-01,9.950000000000001066e-01,8.050000000000000488e-01,8.716666666666668117e-01,2.950000000000000400e-01,8.583333333333333925e-01
-3.038920201174580837e-01,1.650000000000000078e-01,9.250000000000000444e-01,3.183333333333333570e-01,4.783333333333333881e-01,5.000000000000000104e-03,4.983333333333333504e-01,8.183333333333333570e-01,1.499999999999999944e-02,4.083333333333333259e-01,3.716666666666667007e-01,9.650000000000000799e-01
-2.523007135033221160e-01,6.483333333333334281e-01,8.833333333333334703e-02,6.883333333333334636e-01,5.016666666666667052e-01,9.316666666666666430e-01,6.583333333333334370e-01,6.149999999999999911e-01,9.250000000000000444e-01,7.650000000000001243e-01,7.683333333333333126e-01,5.450000000000000400e-01
7.473493079650439519e-01,4.350000000000000533e-01,1.083333333333333370e-01,8.816666666666667096e-01,3.883333333333333637e-01,4.716666666666666785e-01,1.050000000000000100e-01,7.050000000000000711e-01,8.916666666666667185e-01,9.166666666666667407e-02,7.650000000000001243e-01,6.583333333333334370e-01
1.327027462695584692e+00,4.316666666666666985e-01,3.483333333333333837e-01,2.683333333333333126e-01,2.216666666666666785e-01,6.833333333333332926e-02,4.716666666666666785e-01,2.716666666666667229e-01,7.383333333333333970e-01,5.016666666666667052e-01,6.166666666666667518e-02,8.383333333333333748e-01
-6.385891687001733485e-01,3.500000000000000333e-02,8.283333333333333659e-01,1.833333333333333343e-02,3.683333333333334014e-01,1.883333333333333526e-01,1.499999999999999944e-02,8.816666666666667096e-01,5.383333333333333304e-01,1.883333333333333526e-01,7.950000000000000400e-01,1.583333333333333259e-01
-1.271250226711469894e-02,9.750000000000000888e-01,8.850000000000000089e-01,6.616666666666666252e-01,4.050000000000000266e-01,7.483333333333332948e-01,6.250000000000000000e-01,7.650000000000001243e-01,1.950000000000000067e-01,1.050000000000000100e-01,4.916666666666666963e-01,4.383333333333333526e-01
2.630783953389781438e-01,8.516666666666667940e-01,1.316666666666666541e-01,9.516666666666666607e-01,1.150000000000000050e-01,9.500000000000000111e-02,4.783333333333333881e-01,1.316666666666666541e-01,9.016666666666667274e-01,8.283333333333333659e-01,1.116666666666666641e-01,3.416666666666666741e-01
-3.279712465844146219e-01,6.783333333333334547e-01,6.416666666666667185e-01,4.883333333333333970e-01,4.550000000000000711e-01,5.150000000000001243e-01,9.083333333333334370e-01,1.450000000000000178e-01,5.833333333333333426e-02,4.250000000000000444e-01,6.316666666666667096e-01,3.083333333333333481e-01
5.034620768866742146e-01,8.683333333333334014e-01,3.950000000000000178e-01,4.483333333333333615e-01,1.583333333333333259e-01,1.499999999999999944e-02,3.250000000000000111e-01,3.500000000000000333e-02,4.350000000000000533e-01,1.450000000000000178e-01,6.483333333333334281e-01,5.166666666666666630e-02
-2.482582920341049326e-01,9.983333333333332948e-01,7.383333333333333970e-01,6.383333333333334192e-01,5.150000000000001243e-01,7.983333333333333393e-01,7.416666666666666963e-01,8.116666666666667584e-01,2.650000000000000133e-01,3.783333333333333548e-01,5.216666666666667229e-01,3.616666666666666918e-01
1.669535082358121869e+00,1.749999999999999889e-01,4.316666666666666985e-01,6.683333333333334458e-01,8.750000000000000000e-01,7.783333333333333215e-01,7.016666666666666607e-01,2.500000000000000139e-02,4.483333333333333615e-01,7.683333333333333126e-01,2.166666666666666741e-02,6.216666666666667007e-01
9.810597847865015764e-01,9.016666666666667274e-01,7.650000000000001243e-01,3.983333333333333171e-01,8.649999999999999911e-01,2.783333333333333215e-01,7.150000000000000799e-01,6.416666666666667185e-01,6.450000000000000178e-01,3.166666666666666935e-02,7.166666666666667018e-02,1.250000000000000000e-01
-3.395084698422068947e-01,1.116666666666666641e-01,4.883333333333333970e-01,4.849999999999999867e-01,7.483333333333332948e-01,1.616666666666666807e-01,9.850000000000000977e-01,2.616666666666667140e-01,6.616666666666666252e-01,3.816666666666667096e-01,1.216666666666666730e-01,1.050000000000000100e-01
2.081224701304555946e+00,7.450000000000001066e-01,1.050000000000000100e-01,1.216666666666666730e-01,9.383333333333334636e-01,5.383333333333333304e-01,9.416666666666666519e-01,2.516666666666667052e-01,3.616666666666666918e-01,1.283333333333333548e-01,2.833333333333333537e-02,8.349999999999999645e-01
5.134065473939826152e-01,3.316666666666666652e-01,1.350000000000000089e-01,2.516666666666667052e-01,6.583333333333334370e-01,7.833333333333333814e-02,6.916666666666666519e-01,7.716666666666667229e-01,6.916666666666666519e-01,3.649999999999999911e-01,2.350000000000000144e-01,7.383333333333333970e-01
1.428516858884289475e-01,2.516666666666667052e-01,2.483333333333333504e-01,6.216666666666667007e-01,6.716666666666666341e-01,3.950000000000000178e-01,4.650000000000000244e-01,7.416666666666666963e-01,1.083333333333333370e-01,6.083333333333333925e-01,3.500000000000000333e-02,9.350000000000000533e-01
-3.878678911940923735e-01,3.816666666666667096e-01,7.350000000000000977e-01,7.883333333333333304e-01,7.083333333333333703e-01,1.316666666666666541e-01,2.083333333333333703e-01,4.949999999999999956e-01,2.350000000000000144e-01,9.250000000000000444e-01,6.383333333333334192e-01,3.316666666666666652e-01
-4.298837247529561922e-02,1.183333333333333459e-01,4.516666666666666607e-01,4.783333333333333881e-01,3.166666666666666935e-02,8.116666666666667584e-01,3.500000000000000333e-02,7.500000000000001110e-02,8.983333333333334281e-01,9.050000000000000266e-01,2.550000000000000044e-01,7.816666666666667318e-01
5.816753042448967737e-01,4.683333333333333792e-01,3.850000000000000089e-01,1.499999999999999944e-02,7.166666666666667018e-02,7.283333333333333881e-01,6.783333333333334547e-01,1.183333333333333459e-01,1.783333333333333437e-01,2.916666666666666852e-01,6.450000000000000178e-01,8.150000000000000577e-01
-2.720030565830153790e-01,2.616666666666667140e-01,1.516666666666666718e-01,8.483333333333333837e-01,6.483333333333334281e-01,3.166666666666666935e-02,8.483333333333333837e-01,1.950000000000000067e-01,7.416666666666666963e-01,4.916666666666666963e-01,9.583333333333334814e-01,4.816666666666666874e-01
-7.412454174605455359e-02,3.450000000000000289e-01,7.150000000000000799e-01,1.050000000000000100e-01,1.499999999999999944e-02,2.216666666666666785e-01,8.383333333333333748e-01,5.316666666666667318e-01,4.216666666666666896e-01,1.116666666666666641e-01,3.916666666666667185e-01,7.116666666666666696e-01
-5.531268253590375661e-01,5.016666666666667052e-01,8.050000000000000488e-01,8.649999999999999911e-01,8.516666666666667940e-01,7.350000000000000977e-01,4.483333333333333615e-01,1.916666666666666796e-01,1.250000000000000000e-01,5.150000000000001243e-01,9.650000000000000799e-01,2.350000000000000144e-01
-2.628824866424824824e-01,3.216666666666666563e-01,1.983333333333333615e-01,4.916666666666666963e-01,6.016666666666667940e-01,6.016666666666667940e-01,9.516666666666666607e-01,8.166666666666666519e-02,8.166666666666666519e-02,1.716666666666666896e-01,4.650000000000000244e-01,8.333333333333333218e-03
-4.261500621542263501e-02,5.916666666666667851e-01,2.583333333333333592e-01,2.316666666666666874e-01,6.650000000000000355e-01,4.316666666666666985e-01,5.450000000000000400e-01,7.550000000000001155e-01,6.583333333333334370e-01,5.649999999999999467e-01,2.250000000000000333e-01,5.116666666666667140e-01
-5.821972956559926526e-01,2.283333333333333326e-01,1.250000000000000000e-01,8.333333333333333218e-03,1.350000000000000089e-01,4.183333333333333348e-01,1.983333333333333615e-01,5.083333333333333037e-01,7.016666666666666607e-01,3.549999999999999822e-01,8.349999999999999645e-01,1.383333333333333637e-01
7.359514308382670844e-01,8.116666666666667584e-01,4.550000000000000711e-01,3.416666666666666741e-01,1.483333333333333448e-01,6.116666666666666918e-01,3.750000000000000000e-01,1.383333333333333637e-01,4.416666666666666519e-01,5.500000000000000722e-02,6.983333333333333615e-01,2.516666666666667052e-01
2.782206873894756072e+00,7.750000000000001332e-01,9.950000000000001066e-01,3.166666666666666935e-02,9.550000000000000711e-01,1.833333333333333343e-02,9.450000000000000622e-01,2.383333333333333415e-01,3.050000000000000488e-01,1.166666666666666720e-02,7.016666666666666607e-01,3.983333333333333171e-01
-3.486534672460497308e-01,3.750000000000000000e-01,7.050000000000000711e-01,3.450000000000000289e-01,3.950000000000000178e-01,7.116666666666666696e-01,6.416666666666667185e-01,3.916666666666667185e-01,5.016666666666667052e-01,2.016666666666666607e-01,2.016666666666666607e-01,6.500000000000000222e-02
-2.464705685592251394e-01,2.183333333333333237e-01,7.183333333333333792e-01,1.749999999999999889e-01,1.833333333333333343e-02,2.550000000000000044e-01,1.583333333333333259e-01,7.016666666666666607e-01,2.216666666666666785e-01,9.150000000000000355e-01,3.783333333333333548e-01,6.450000000000000178e-01
7.301491243599220748e-01,1.983333333333333615e-01,9.483333333333334725e-01,2.500000000000000139e-02,3.183333333333333570e-01,6.500000000000000222e-02,4.166666666666667129e-02,6.316666666666667096e-01,4.083333333333333259e-01,1.250000000000000000e-01,5.416666666666667407e-01,7.416666666666666963e-01
1.679131157452102618e+00,3.250000000000000111e-01,6.983333333333333615e-01,3.083333333333333481e-01,6.516666666666666163e-01,9.583333333333334814e-01,5.716666666666667673e-01,4.833333333333333925e-02,9.316666666666666430e-01,8.449999999999999734e-01,3.450000000000000289e-01,8.983333333333334281e-01
2.348212575799327961e+00,5.550000000000000488e-01,6.950000000000000622e-01,8.983333333333334281e-01,5.616666666666667584e-01,5.283333333333333215e-01,4.050000000000000266e-01,8.016666666666667496e-01,9.483333333333334725e-01,5.833333333333333426e-02,5.000000000000000104e-03,9.250000000000000444e-01
-3.499341761259258110e-01,7.083333333333333703e-01,3.549999999999999822e-01,4.816666666666666874e-01,7.116666666666666696e-01,3.216666666666666563e-01,4.916666666666666963e-01,4.516666666666666607e-01,9.116666666666667362e-01,8.050000000000000488e-01,5.166666666666666630e-02,1.016666666666666829e-01
3.169218449736625476e-01,5.500000000000000722e-02,2.983333333333333393e-01,3.883333333333333637e-01,7.683333333333333126e-01,7.416666666666666963e-01,8.950000000000000178e-01,9.850000000000000977e-01,7.483333333333332948e-01,6.816666666666666430e-01,5.283333333333333215e-01,9.983333333333332948e-01
7.996228612680132686e-02,7.416666666666666963e-01,5.083333333333333037e-01,4.316666666666666985e-01,8.116666666666667584e-01,5.183333333333333126e-01,2.350000000000000144e-01,9.783333333333333881e-01,9.616666666666666696e-01,9.516666666666666607e-01,1.250000000000000000e-01,5.283333333333333215e-01
-3.577446661311199372e-01,7.583333333333333037e-01,9.216666666666666341e-01,3.716666666666667007e-01,1.650000000000000078e-01,5.749999999999999556e-01,2.150000000000000244e-01,5.816666666666667762e-01,8.333333333333333218e-03,5.416666666666667407e-01,7.483333333333332948e-01,8.283333333333333659e-01
1.362914126935146353e+00,7.983333333333333393e-01,6.166666666666667518e-02,5.183333333333333126e-01,7.916666666666667407e-01,2.833333333333333537e-02,8.283333333333333659e-01,2.116666666666666696e-01,1.383333333333333637e-01,2.583333333333333592e-01,9.166666666666667407e-02,9.483333333333334725e-01
-1.724125188965136904e-03,2.383333333333333415e-01,3.616666666666666918e-01,4.683333333333333792e-01,9.616666666666666696e-01,7.050000000000000711e-01,1.783333333333333437e-01,4.983333333333333504e-01,2.750000000000000222e-01,3.516666666666666829e-01,5.716666666666667673e-01,5.983333333333333837e-01
7.270355105522609274e-02,8.716666666666668117e-01,1.150000000000000050e-01,3.649999999999999911e-01,9.250000000000000444e-01,4.616666666666666696e-01,2.883333333333333304e-01,9.583333333333334814e-01,4.616666666666666696e-01,6.483333333333334281e-01,3.283333333333333659e-01,7.083333333333333703e-01
-2.322672474124380659e-01,7.833333333333333814e-02,8.716666666666668117e-01,5.649999999999999467e-01,5.749999999999999556e-01,7.150000000000000799e-01,8.083333333333333481e-01,9.716666666666666785e-01,2.483333333333333504e-01,8.349999999999999645e-01,8.716666666666668117e-01,9.116666666666667362e-01
